timeStamp,resourceId,operationName,category,properties.instanceId,properties.clientIp,properties.requestUri,properties.ruleSetType,properties.ruleSetVersion,properties.ruleId,properties.ruleGroup,properties.message,properties.action,properties.hostname,properties.transactionId,properties.policyId,properties.policyScope,properties.policyScopeName,properties.engine,properties.details.message,properties.details.data,properties.details.file,properties.details.line
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,36.158.231.48,/xampp/.env,OWASP CRS,2.1,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,purview.novonordiskchina.com.cn,5107caa404ee43d19b8a62b82c03b106,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,116.211.128.13,/external/open-api/external/v1/wechatMini/message/wx98f3f60b481fdab7?signature=0cb8c20282ace298ef6f18c02a910c7ca341eb17&timestamp=1783047207&nonce=1089772023&openid=oVmQa7Y0AxG5uEhx0Um_shz9r3-I&encrypt_type=aes&msg_signature=4bc268b7775d0a7f929910aca2cbef34f025f05d,Microsoft_DefaultRuleSet,3.2,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,api-obesity.novocare.com.cn,32e3de52d46e4759be1d9cb657c827b0,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,36.158.231.53,/web/.env,OWASP CRS,2.1,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,purview.novonordiskchina.com.cn,a266cacf0f1a41ee8b63ffa64738a5d3,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,36.158.231.48,/membership/api/membership/v1/tasks,OWASP CRS,2.1,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 7),Blocked,api-obesity.novocare.com.cn,eab530fe7e3a420880b908adcbf60084,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,36.158.231.48,/user/api/user/v1/user/login,OWASP CRS,2.1,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 12),Blocked,api-obesity.novocare.com.cn,90d5d899935b4565a8c7907bcf78e9c7,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,27.155.113.99,/.git/config,Microsoft_DefaultRuleSet,2.1,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 12),Blocked,api-obesity.novocare.com.cn,b80e23e85c514d5eb2ba78e3fc8d75b2,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,36.158.231.53,/external/open-api/external/v1/wechatMini/message/wx98f3f60b481fdab7?signature=384d4d1c55a9db1f6f13028edc7ad04007c9657c&timestamp=1783047387&nonce=506767620&openid=oVmQa7RBIjEXyHQZ7gfnqNDghw5o&encrypt_type=aes&msg_signature=f1a90683bd0fb91cb27b93f810a8da00dbf62efa,Microsoft_DefaultRuleSet,3.2,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,api-obesity.novocare.com.cn,d26d232d6e7f42fd8b563c818fa9e47b,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,27.155.113.18,/external/open-api/external/v1/wechatMini/message/wx98f3f60b481fdab7?signature=33957ff5bed32ed55e9d0cc45515aa5fcbf2c9ef&timestamp=1783047052&nonce=1419243734&openid=oVmQa7ZRhzOjWpWEBizUvYt14N-I&encrypt_type=aes&msg_signature=0e8b1a9eec441cdc43ae889efc5609838498c4f4,OWASP CRS,3.2,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,api-obesity.novocare.com.cn,ae47f42d10b846a495acca54775f48b5,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,36.158.231.47,/mail/.env,OWASP CRS,3.2,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 7),Blocked,purview.novonordiskchina.com.cn,aa10bdb903cb483098d8e5735d651f9c,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,112.84.222.101,/external/open-api/external/v1/wechatMini/message/wx98f3f60b481fdab7?signature=384d4d1c55a9db1f6f13028edc7ad04007c9657c&timestamp=1783047387&nonce=506767620&openid=oVmQa7RBIjEXyHQZ7gfnqNDghw5o&encrypt_type=aes&msg_signature=f1a90683bd0fb91cb27b93f810a8da00dbf62efa,Microsoft_DefaultRuleSet,2.1,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 12),Blocked,api-obesity.novocare.com.cn,9e587b096b2849f88b23753500587bd0,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,124.238.251.138,/external/open-api/external/v1/wechatMini/message/wx98f3f60b481fdab7?signature=1e1f869a0495151afca1e234bcde47d0ac65e537&timestamp=1783046216&nonce=1931590628&openid=oVmQa7VLdLOg6YVe-2YPf9nQqO_g&encrypt_type=aes&msg_signature=86fb522fd25338b79845ffc1958eb7e2f9e9c116,Microsoft_DefaultRuleSet,3.2,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,api-obesity.novocare.com.cn,dc755b74a388414f9f85d08c925b3834,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.438+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,112.84.222.101,/wp-config.php,OWASP CRS,2.1,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 7),Blocked,api-obesity.novocare.com.cn,c376d6f1d5a14a19b73e3df78e097243,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,116.211.128.21,/external/open-api/external/v1/wechatMini/message/wx98f3f60b481fdab7?signature=07e1f5c6bd66263e5c906cdc1d0d7b0c4b446cc9&timestamp=1783046234&nonce=1347758690&openid=oVmQa7Qt3POItwdLM5ghA2vyfQxQ&encrypt_type=aes&msg_signature=c007ee2565f9e345b8f2b1b891dce02f09996f1a,Microsoft_DefaultRuleSet,3.2,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 7),Blocked,api-obesity.novocare.com.cn,6cf822d61e3c426d80acd47c34045170,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,36.158.231.58,/storage/logs/laravel.log,OWASP CRS,3.2,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 7),Blocked,purview.novonordiskchina.com.cn,c75d6473839d4d139fa4b1733bfc826e,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,116.211.128.17,/external/open-api/external/v1/wechatMini/message/wx98f3f60b481fdab7?signature=1e1f869a0495151afca1e234bcde47d0ac65e537&timestamp=1783046216&nonce=1931590628&openid=oVmQa7VLdLOg6YVe-2YPf9nQqO_g&encrypt_type=aes&msg_signature=86fb522fd25338b79845ffc1958eb7e2f9e9c116,OWASP CRS,2.1,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 12),Blocked,api-obesity.novocare.com.cn,c1565ec56d624739bb217c2abe9dd5aa,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_0,36.158.231.57,/.env_sample,Microsoft_DefaultRuleSet,3.2,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,purview.novonordiskchina.com.cn,678ac33ac2654e458a59b3678486526a,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_0,124.238.251.134,/.env.local,Microsoft_DefaultRuleSet,2.1,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 12),Blocked,purview.novonordiskchina.com.cn,32feaff4ce2547cf9a5ce04d4d72095f,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,27.155.113.99,/wp-config.php,OWASP CRS,3.2,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,api-obesity.novocare.com.cn,64a6f40c701d49529ff4f0b042726403,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,116.211.128.99,/external/open-api/external/v1/wechatMini/message/wx98f3f60b481fdab7?signature=b20ef512be37562044eebf92faa1d33810a8288d&timestamp=1783037859&nonce=1359840584&openid=oVmQa7eVNm09HKF5-tKB5ZvUZG4o&encrypt_type=aes&msg_signature=e0b22718b83bc16652c68065add637bc0e284ebd,Microsoft_DefaultRuleSet,2.1,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,api-obesity.novocare.com.cn,17d22332c14c4ae88266aef63bd706a1,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,36.158.231.48,/web/.env,OWASP CRS,3.2,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 12),Blocked,purview.novonordiskchina.com.cn,b38e9ae13a8d4f4487cc9ea67bb85f95,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_1,36.158.231.49,/app/config/parameters.yml,Microsoft_DefaultRuleSet,2.1,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 7),Blocked,purview.novonordiskchina.com.cn,ad71702ac9fd44b0b9138d495730e43a,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_0,36.158.231.58,/backend/.env,OWASP CRS,2.1,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 7),Blocked,purview.novonordiskchina.com.cn,03c33c0f9a40469989c70d14a2806282,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,79
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/57EB041C-8BF8-487B-A562-F9ACFFC16752/RESOURCEGROUPS/RG-NOVOCAREOBESITY-PRD-INFRA-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-NOVOCAREOBESITY-PRD-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_3,36.158.231.48,/wp-config.php,Microsoft_DefaultRuleSet,3.2,949110,REQUEST-949-BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 5),Blocked,api-obesity.novocare.com.cn,9d26132fae1843c9abd2cfdaa5809a5a,82#_subscriptions_57eb041c-8bf8-487b-a562-f9acffc16752_resourceGroups_RG-NovocareObesity-PRD-Infra-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-NovocareObesity-PRD-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,REQUEST-949-BLOCKING-EVALUATION.conf,36
2026-07-10T15:41:19.439+08:00,/SUBSCRIPTIONS/88E39F7D-09DC-4B59-9491-B1CBF00279FB/RESOURCEGROUPS/RG-DAP-PRD-INFRA-N3-01/PROVIDERS/MICROSOFT.NETWORK/APPLICATIONGATEWAYS/AGW-DAP-PRD-N3-01,ApplicationGatewayFirewall,ApplicationGatewayFirewallLog,appgw_0,36.158.231.46,/node/.env_example,Microsoft_DefaultRuleSet,3.2,949110,BLOCKING-EVALUATION,Inbound Anomaly Score Exceeded (Total Score: 12),Blocked,purview.novonordiskchina.com.cn,7e34095b99d64bf494154f791de77039,75#_subscriptions_88e39f7d-09dc-4b59-9491-b1cbf00279fb_resourceGroups_RG-DAP-PRD-Infra-N3-01_providers_Microsoft.Network_ApplicationGatewayWebApplicationFirewallPolicies_WAF-DAP-PRD-N3-01,Global,Global,Azwaf,Greater and Equal to Tx:inbound_anomaly_score_threshold at TX:anomaly_score.,,BLOCKING-EVALUATION.conf,79
